,INSTNM,CITY,STABBR,WOMENONLY,HBCU,ADM_RATE,SAT_AVG,ACTCMMID,FEMALE,FIRST_GEN,FAMINC,AVGFACSAL,PFTFAC,PCTPELL,DEBT_MDN_SUPP,C150_4_POOLED,D150_4_WHITE,D150_4_BLACK,D150_4_HISP,D150_4_ASIAN,D150_4_AIAN,D150_4_NHPI,D150_4_2MOR,D150_4_NRA,D150_4_UNKN,RET_FT4_POOLED,TRANS_4_POOLED_SUPP,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,COMPL_RPY_3YR_RT,FIRSTGEN_RPY_3YR_RT,NET_PRICE
1723,Inter American University of Puerto Rico-Aguadilla,Aguadilla,PR,0,0,-0.686782606,NA,NA,-0.471123147,0.672095707,-1.71689853,-1.111484824,1.275454414,2.524534818,-2.65348294,-0.973014065,-0.43753185,-0.212022113,2.410042162,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,0.196727381,-0.591018158,-2.1576009,-0.745977914,5.163260475,-0.650441706,-0.252612977,-0.135960163,-1.086111805,-0.570854407,-0.659223619,NA,NA,-2.175849551
1724,Inter American University of Puerto Rico-Arecibo,Arecibo,PR,0,0,-0.512828915,NA,NA,-0.178324879,0.146292989,-1.680068282,-1.040424459,1.275454414,2.495246889,-2.507857257,-0.954821517,-0.43753185,-0.212022113,2.482588655,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,0.034851468,-0.515336476,-2.149431918,-0.747495885,5.149106381,-0.655178014,-0.220343974,-0.135960163,-1.086111805,-0.570854407,-0.659223619,NA,NA,-1.927824731
1725,Inter American University of Puerto Rico-Barranquitas,Barranquitas,PR,0,0,-1.159579818,NA,NA,0.147674944,1.470067395,-1.795347438,-1.251981316,1.275454414,2.909616853,-2.89619241,-0.502401574,-0.43753185,-0.212022113,1.470755993,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,0.526440755,-0.521967026,-2.163046887,-0.748507866,5.179773584,-0.658335552,-0.260680228,-0.143320602,-1.086111805,-0.570854407,-0.659223619,NA,NA,-2.203927832
1726,Inter American University of Puerto Rico-Metro,San Juan,PR,0,0,-2.325218227,NA,NA,-0.104670745,-0.776848516,-1.448025531,-0.888558308,1.275454414,1.376339512,-2.459315363,-0.92178768,-0.43753185,-0.212022113,2.486406891,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,-0.002201122,-0.601082954,-2.135038952,-0.711064573,5.056515017,-0.609393704,-0.171940468,-0.110198628,-1.086111805,-0.570854407,-0.659223619,NA,NA,-1.574305798
1727,Inter American University of Puerto Rico-Ponce,Mercedita,PR,0,0,-0.668941202,NA,NA,-0.03285622,0.011352479,-1.573127797,-1.105393935,1.275454414,2.436128661,-2.65348294,-1.02041044,-0.43753185,-0.212022113,3.135507089,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,0.19622681,-0.618188824,-2.1572119,-0.746483904,5.156183428,-0.652020475,-0.192108595,-0.143320602,-1.086111805,-0.570854407,-0.659223619,NA,NA,-2.208340133
1728,Inter American University of Puerto Rico-Fajardo,Fajardo,PR,0,0,0.038767832,NA,NA,-0.239911987,-0.392427398,-1.658674666,-1.147624095,1.275454414,2.466501329,-2.65348294,-1.252126051,-0.43753185,-0.212022113,1.165297076,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,0.068329039,-0.567121559,-2.161101892,-0.745977914,5.16856826,-0.658335552,-0.220343974,-0.143320602,-1.086111805,-0.570854407,-0.659223619,NA,NA,-2.173175429
1729,Inter American University of Puerto Rico-Guayama,Guayama,PR,0,0,-0.948952129,NA,NA,0.590379958,0.436084108,-1.730890731,-1.142345325,1.275454414,2.547314319,-2.63581369,-0.964396542,-0.43753185,-0.212022113,0.955294071,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,-0.104665702,-0.559569621,-2.158767897,-0.745977914,5.170337522,-0.658335552,-0.260680228,-0.143320602,-1.086111805,-0.570854407,-0.659223619,NA,NA,-1.830620395
1730,Inter American University of Puerto Rico-Bayamon,Bayamon,PR,0,0,-0.666463229,NA,NA,-1.184744683,-0.747458091,-1.569433994,-1.068848605,1.275454414,2.222977619,-2.604941046,-0.98258909,-0.43753185,-0.212022113,3.391328932,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,0.07796764,-0.421835301,-2.140873938,-0.733834143,5.094849021,-0.658335552,-0.06303258,-0.110198628,-1.086111805,-0.570854407,-0.659223619,NA,NA,-2.206334542
1731,University of Puerto Rico-Aguadilla,Ramey,PR,0,0,0.613657524,-0.285825837,NA,-0.327168405,-0.544686908,-1.53208387,0.103038327,0.344803196,2.053758472,-2.313689681,-0.784864819,-0.43753185,-0.212022113,2.452042763,-0.297780614,-0.206590254,-0.130669156,-0.26437884,-0.342718666,-0.047159115,0.717644583,0.506485657,-2.063074117,-0.736870086,4.971590454,-0.653599245,-0.18807497,-0.143320602,-0.887105519,-0.570854407,-0.659223619,0.007989007,0.063819228,-2.808937204
1732,University of Puerto Rico-Arecibo,Arecibo,PR,0,0,1.113712437,NA,NA,-0.081513746,-1.099137309,-1.485278612,-0.242924135,0.654782189,2.269621359,-2.313689681,-0.425801373,-0.43753185,-0.212022113,3.475330134,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,0.581129201,-0.130287155,-2.164991883,-0.748507866,5.185671123,-0.658335552,-0.280848356,-0.143320602,-1.086111805,-0.570854407,-0.659223619,-0.314576709,0.319423558,-1.852634515
